"YEAR_MONTH","REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE_CODE","BNF_CHEMICAL_SUBSTANCE","BNF_PRESENTATION_CODE","BNF_PRESENTATION_NAME","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,"UNIDENTIFIED",SNOMED_CODE
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDSHEAD MEDICAL PRACTICE","L83113","BUDSHEAD MEDICAL PRACTICE","433 BUDSHEAD RD,WHITLEIGH","PLYMOUTH","DEVON","PL5 4DU","0206020C0","Diltiazem hydrochloride","0206020C0BFAGAU","Adizem-XL 120mg capsules","02: Cardiovascular System","7.",4,"28.","18.66667","9.16","9.15303","N",2937811000001108
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDSHEAD MEDICAL PRACTICE","L83113","BUDSHEAD MEDICAL PRACTICE","433 BUDSHEAD RD,WHITLEIGH","PLYMOUTH","DEVON","PL5 4DU","0206020C0","Diltiazem hydrochloride","0206020C0BFAHAV","Adizem-XL 180mg capsules","02: Cardiovascular System","28.",1,"28.","28.","10.37","9.86552","N",2938011000001101
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDSHEAD MEDICAL PRACTICE","L83113","BUDSHEAD MEDICAL PRACTICE","433 BUDSHEAD RD,WHITLEIGH","PLYMOUTH","DEVON","PL5 4DU","0206020C0","Diltiazem hydrochloride","0206020C0BFAIAW","Adizem-XL 240mg capsules","02: Cardiovascular System","56.",1,"56.","74.66667","23.04","21.90399","N",2886311000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDSHEAD MEDICAL PRACTICE","L83113","BUDSHEAD MEDICAL PRACTICE","433 BUDSHEAD RD,WHITLEIGH","PLYMOUTH","DEVON","PL5 4DU","0206020C0","Diltiazem hydrochloride","0206020C0BFAIAW","Adizem-XL 240mg capsules","02: Cardiovascular System","28.",2,"56.","74.66667","23.04","21.91639","N",2886311000001102
"2026-01","SOUTH WEST","Y58","NHS DEVON INTEGRATED CARE BOARD","QJK","NHS DEVON ICB - 15N","15N00","BUDSHEAD MEDICAL PRACTICE","L83113","BUDSHEAD MEDICAL PRACTICE","433 BUDSHEAD RD,WHITLEIGH","PLYMOUTH","DEVON","PL5 4DU","0206020R0","Nifedipine","0206020R0BGACBE","Coracten XL 30mg capsules","02: Cardiovascular System","28.",2,"56.","56.","9.78","9.31732","N",162811000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAACAC","Gabapentin 400mg capsules","04: Central Nervous System","168.",4,"672.","224.","13.64","14.0896","N",42129811000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAACAC","Gabapentin 400mg capsules","04: Central Nervous System","56.",5,"280.","93.33333","5.7","6.262","N",42129811000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAACAC","Gabapentin 400mg capsules","04: Central Nervous System","84.",12,"1008.","336.","20.52","21.8688","N",42129811000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAACAC","Gabapentin 400mg capsules","04: Central Nervous System","252.",6,"1512.","504.","30.72","31.3944","N",42129811000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","84.",20,"1680.","840.","73.4","75.648","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","112.",1,"112.","56.","4.89","5.0024","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","28.",3,"84.","42.","3.66","3.9972","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","90.",1,"90.","45.","3.93","4.0424","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","100.",1,"100.","50.","4.37","4.3824","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","168.",8,"1344.","672.","58.72","59.6192","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAJAJ","Gabapentin 600mg tablets","04: Central Nervous System","56.",2,"112.","56.","4.9","5.1248","N",42129911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AAAKAK","Gabapentin 800mg tablets","04: Central Nervous System","56.",1,"56.","37.33333","6.64","6.7524","N",42130011000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010G0","Gabapentin","0408010G0AABGBG","Gabapentin 50mg/ml oral solution sugar free","04: Central Nervous System","900.",3,"2700.","112.5","270.9","270.9372","N",21660111000001105
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010I0","Ethosuximide","0408010I0AAAAAA","Ethosuximide 250mg capsules","04: Central Nervous System","336.",1,"336.","84.","178.98","178.9924","N",42128711000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010I0","Ethosuximide","0408010I0AAABAB","Ethosuximide 250mg/5ml oral solution","04: Central Nervous System","400.",1,"400.","20.","196.48","196.4924","N",42128811000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010I0","Ethosuximide","0408010I0AAAKAK","Ethosuximide 250mg/5ml oral solution sugar free","04: Central Nervous System","400.",1,"400.","20.","346.","346.0124","N",36107311000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBABAC","Epilim 200 gastro-resistant tablets","04: Central Nervous System","30.",8,"240.","40.","15.92","15.22568","N",889311000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBACAD","Epilim 500 gastro-resistant tablets","04: Central Nervous System","30.",4,"120.","50.","23.12","22.0172","N",448711000001102
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBADAA","Epilim 200mg/5ml liquid","04: Central Nervous System","300.",1,"300.","10.","7.78","7.40461","N",100011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBADAA","Epilim 200mg/5ml liquid","04: Central Nervous System","4200.",1,"4200.","140.","108.92","103.50337","N",100011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBADAA","Epilim 200mg/5ml liquid","04: Central Nervous System","2400.",1,"2400.","80.","62.24","59.15009","N",100011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBADAA","Epilim 200mg/5ml liquid","04: Central Nervous System","600.",2,"1200.","40.","31.12","29.59365","N",100011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBADAA","Epilim 200mg/5ml liquid","04: Central Nervous System","1200.",1,"1200.","40.","31.12","29.58125","N",100011000001108
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAJAZ","Epilim Chrono 200 tablets","04: Central Nervous System","30.",8,"240.","40.","28.","26.70356","N",489711000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAJAZ","Epilim Chrono 200 tablets","04: Central Nervous System","390.",1,"390.","65.","45.5","43.24449","N",489711000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAJAZ","Epilim Chrono 200 tablets","04: Central Nervous System","60.",8,"480.","80.","56.","53.30792","N",489711000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAKA1","Epilim Chrono 300 tablets","04: Central Nervous System","60.",1,"60.","15.","10.48","9.97003","N",789911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAKA1","Epilim Chrono 300 tablets","04: Central Nervous System","210.",1,"210.","52.5","36.68","34.86411","N",789911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAKA1","Epilim Chrono 300 tablets","04: Central Nervous System","30.",8,"240.","60.","41.92","39.92973","N",789911000001106
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBALA2","Epilim Chrono 500 tablets","04: Central Nervous System","30.",17,"510.","212.5","148.41","141.22342","N",739111000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBALA2","Epilim Chrono 500 tablets","04: Central Nervous System","240.",1,"240.","100.","69.84","66.37128","N",739111000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBALA2","Epilim Chrono 500 tablets","04: Central Nervous System","120.",2,"240.","100.","69.84","66.38368","N",739111000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBALA2","Epilim Chrono 500 tablets","04: Central Nervous System","60.",4,"240.","100.","69.84","66.40848","N",739111000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBALA2","Epilim Chrono 500 tablets","04: Central Nervous System","180.",1,"180.","75.","52.38","49.78156","N",739111000001100
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010W0","Sodium valproate","0408010W0BBAMBS","Epilim Chronosphere MR 500mg granules sachets","04: Central Nervous System","30.",1,"30.","12.5","30.","30.0124","N",13665911000001109
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0408010Z0","Phenytoin","0408010Z0BBAAAA","Epanutin 30mg/5ml oral suspension","04: Central Nervous System","500.",1,"500.","66.66667","4.27","4.06957","N",185711000001101
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0409010N0","Co-careldopa (Carbidopa/levodopa)","0409010N0BBAFAG","Half Sinemet CR 25mg/100mg tablets","04: Central Nervous System","14.",4,"56.","28.","10.84","10.74929","N",242011000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0409010N0","Co-careldopa (Carbidopa/levodopa)","0409010N0BBAFAG","Half Sinemet CR 25mg/100mg tablets","04: Central Nervous System","7.",1,"7.","3.5","1.35","1.39511","N",242011000001103
"2026-01","LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","NEXUS HEALTH GROUP","G85034","PRINCESS STREET GP PRACT","2 PRINCESS STREET","ELEPHANT AND CASTLE","LONDON","SE1 6JP","0501012G0","Flucloxacillin sodium","0501012G0AAAAAA","Flucloxacillin 250mg capsules","05: Infections","20.",1,"20.","5.","0.76","0.72009","N",39692111000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601022B0","Metformin hydrochloride","0601022B0BBADAT","Glucophage SR 750mg tablets","06: Endocrine System","56.",1,"56.","28.","6.4","6.0934","N",13748611000001107
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601022B0","Metformin hydrochloride","0601022B0BBAEAV","Glucophage SR 1000mg tablets","06: Endocrine System","56.",1,"56.","37.33333","6.4","6.0934","N",15367811000001105
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AE","Linagliptin","0601023AEAAAAAA","Linagliptin 5mg tablets","06: Endocrine System","28.",24,"672.","0.","798.24","758.74994","N",19525211000001103
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AE","Linagliptin","0601023AEAAAAAA","Linagliptin 5mg tablets","06: Endocrine System","56.",2,"112.","0.","133.04","126.43352","N",19525211000001103
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AN","Empagliflozin","0601023ANAAAAAA","Empagliflozin 10mg tablets","06: Endocrine System","56.",8,"448.","0.","585.44","556.35839","N",25290511000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AN","Empagliflozin","0601023ANAAAAAA","Empagliflozin 10mg tablets","06: Endocrine System","28.",38,"1064.","0.","1390.42","1321.58678","N",25290511000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AN","Empagliflozin","0601023ANAAABAB","Empagliflozin 25mg tablets","06: Endocrine System","28.",10,"280.","0.","365.9","347.78599","N",25290611000001102
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AN","Empagliflozin","0601023ANAAABAB","Empagliflozin 25mg tablets","06: Endocrine System","56.",1,"56.","0.","73.18","69.5448","N",25290611000001102
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AW","Semaglutide","0601023AWBBABAB","Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens","06: Endocrine System","1.",1,"1.","0.","73.25","73.2624","N",36471111000001106
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AW","Semaglutide","0601023AWBBACAC","Ozempic 1mg/0.74ml inj 3ml pre-filled pens","06: Endocrine System","1.",3,"3.","0.","219.75","219.7872","N",36471411000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AZ","Tirzepatide","0601023AZBBACAC","Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens","06: Endocrine System","1.",4,"4.","0.","1020.","1020.0496","N",42598411000001106
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AZ","Tirzepatide","0601023AZBBAGAG","Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens","06: Endocrine System","1.",40,"40.","0.","7200.","7200.496","N",42602711000001105
